loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
17.0,3,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
17.0,3,548.26,15.0,15.23,91.38,3.0,24.0,6.0,2.0,9.0,12,8.0,6.0,False
17.0,4,406.12,12.0,14.28,76.15,3.0,20.0,5.33,2.0,8.0,11,8.0,6.0,False
17.0,3,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
17.0,4,406.12,12.0,14.28,76.15,3.0,20.0,5.33,2.0,8.0,11,8.0,6.0,False
16.0,2,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
17.0,3,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
17.0,3,592.07,17.0,14.45,92.51,3.0,25.0,6.4,2.0,8.0,12,8.0,5.0,False
49.0,3,11773.96,91.0,35.23,644.05,17.0,130.0,18.28,9.0,39.0,42,15.0,16.0,False
13.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,7,8.0,9.0,False
14.0,1,252.0,11.0,28.0,84.0,1.0,21.0,3.0,1.0,10.0,8,6.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
2.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,0,4.0,1.0,False
2.0,0,23.22,4.0,5.8,11.61,1.0,5.0,2.0,1.0,1.0,0,4.0,1.0,False
2.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,False
6.0,0,90.0,7.0,4.44,20.0,1.0,10.0,4.5,1.0,3.0,4,3.0,1.0,False
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
2.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,False
2.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,0,3.0,2.0,False
28.0,1,3472.18,33.0,22.36,278.63,7.0,60.0,12.46,4.0,27.0,22,12.0,13.0,False
28.0,1,3472.18,33.0,22.36,278.63,7.0,60.0,12.46,4.0,27.0,22,12.0,13.0,False
23.0,1,2391.62,37.0,24.4,241.58,5.0,55.0,9.9,3.0,18.0,18,11.0,10.0,False
4.0,0,27.14,4.0,12.06,18.09,1.0,7.0,1.5,1.0,3.0,0,3.0,3.0,False
4.0,0,27.14,4.0,12.06,18.09,1.0,7.0,1.5,1.0,3.0,0,3.0,3.0,False
4.0,0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0,2.0,0.0,False
35.0,2,7209.3,88.0,74.84,734.53,3.0,141.0,9.81,2.0,53.0,31,10.0,27.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,27.14,4.0,12.06,18.09,1.0,7.0,1.5,1.0,3.0,0,3.0,3.0,False
4.0,0,27.14,4.0,12.06,18.09,1.0,7.0,1.5,1.0,3.0,0,3.0,3.0,False
4.0,0,99.85,7.0,8.15,28.53,1.0,9.0,3.5,1.0,2.0,2,7.0,2.0,False
47.0,4,5624.8,56.0,40.66,478.22,5.0,94.0,11.76,3.0,38.0,33,13.0,21.0,False
4.0,0,60.0,5.0,9.6,24.0,1.0,8.0,2.5,1.0,3.0,2,5.0,3.0,False
41.0,1,5266.05,65.0,45.68,490.47,8.0,99.0,10.74,5.0,34.0,37,12.0,19.0,False
41.0,1,8293.01,89.0,56.16,682.43,8.0,132.0,12.15,5.0,43.0,37,13.0,23.0,False
53.0,2,11784.37,118.0,81.84,982.03,8.0,174.0,12.0,5.0,56.0,49,15.0,35.0,False
15.0,1,3632.76,30.0,13.14,218.51,7.0,49.0,16.63,4.0,19.0,12,14.0,8.0,False
14.0,1,1962.54,26.0,16.21,178.41,3.0,42.0,11.0,2.0,16.0,10,11.0,8.0,False
82.0,3,16898.58,126.0,68.06,1072.41,16.0,191.0,15.76,9.0,65.0,74,16.0,33.0,False
41.0,0,5574.06,66.0,45.65,504.44,8.0,100.0,11.05,5.0,34.0,38,13.0,20.0,False
60.0,4,13409.92,93.0,49.98,818.68,11.0,156.0,16.37,6.0,63.0,50,13.0,25.0,False
12.0,2,337.59,12.0,15.5,72.34,1.0,19.0,4.67,1.0,7.0,6,8.0,6.0,False
11.0,1,587.22,17.0,14.8,93.21,5.0,26.0,6.3,3.0,9.0,8,7.0,5.0,False
68.0,4,15553.76,101.0,57.43,945.11,12.0,165.0,16.46,7.0,64.0,58,18.0,35.0,False
11.0,2,253.69,14.0,22.83,76.11,1.0,22.0,3.33,1.0,8.0,6,5.0,6.0,False
60.0,4,14608.84,106.0,43.27,795.04,21.0,155.0,18.38,11.0,49.0,50,15.0,20.0,False
24.0,0,2512.57,39.0,36.6,303.24,7.0,68.0,8.29,4.0,29.0,19,8.0,14.0,False
51.0,2,14362.87,93.0,35.44,713.45,25.0,138.0,20.13,13.0,45.0,44,17.0,19.0,False
12.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,7,8.0,9.0,False
13.0,1,222.69,10.0,24.74,74.23,1.0,19.0,3.0,1.0,9.0,7,6.0,9.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
16.0,1,747.25,18.0,23.83,133.44,3.0,32.0,5.6,2.0,14.0,11,8.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
12.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,7,8.0,9.0,False
51.0,2,14362.87,93.0,35.44,713.45,25.0,138.0,20.13,13.0,45.0,44,17.0,19.0,False
13.0,1,222.69,10.0,24.74,74.23,1.0,19.0,3.0,1.0,9.0,7,6.0,9.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
24.0,2,969.74,29.0,50.66,221.65,5.0,49.0,4.38,3.0,20.0,20,7.0,16.0,False
54.0,2,10502.26,94.0,58.14,781.42,35.0,150.0,13.44,18.0,56.0,49,12.0,25.0,False
13.0,1,831.38,18.0,17.59,120.93,3.0,29.0,6.87,2.0,11.0,10,10.0,8.0,False
7.0,0,150.57,8.0,16.73,50.19,1.0,14.0,3.0,1.0,6.0,3,6.0,6.0,False
8.0,1,150.57,8.0,16.73,50.19,1.0,14.0,3.0,1.0,6.0,4,6.0,6.0,False
25.0,0,4246.69,45.0,30.85,361.93,7.0,77.0,11.73,4.0,32.0,20,11.0,15.0,False
7.0,0,150.57,8.0,16.73,50.19,1.0,14.0,3.0,1.0,6.0,3,6.0,6.0,False
53.0,4,20870.83,116.0,44.46,963.27,13.0,181.0,21.67,7.0,65.0,44,16.0,24.0,False
64.0,5,17006.5,115.0,46.66,890.82,23.0,171.0,19.09,12.0,56.0,53,15.0,22.0,False
18.0,4,902.22,23.0,30.84,166.8,1.0,40.0,5.41,1.0,17.0,9,7.0,11.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
13.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,7,8.0,9.0,False
15.0,1,252.0,11.0,28.0,84.0,1.0,21.0,3.0,1.0,10.0,8,6.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
23.0,0,1301.39,27.0,30.44,199.04,3.0,44.0,6.54,2.0,17.0,19,10.0,13.0,False
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,False
4.0,0,17.41,3.0,7.74,11.61,1.0,5.0,1.5,1.0,2.0,2,3.0,2.0,False
48.0,2,11369.91,83.0,40.93,682.19,11.0,133.0,16.67,6.0,50.0,41,14.0,21.0,False
24.0,3,2048.33,39.0,47.56,312.13,5.0,69.0,6.56,3.0,30.0,19,7.0,16.0,False
15.0,1,558.7,25.0,89.39,223.48,1.0,47.0,2.5,1.0,22.0,12,5.0,22.0,False
39.0,1,5016.67,56.0,36.86,430.0,8.0,86.0,11.67,5.0,30.0,33,14.0,18.0,False
63.0,0,12497.82,95.0,51.9,805.42,14.0,145.0,15.52,8.0,50.0,57,18.0,29.0,False
23.0,3,1834.9,35.0,38.54,265.93,3.0,58.0,6.9,2.0,23.0,16,9.0,15.0,False
17.0,3,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
34.0,2,3356.39,50.0,43.11,380.39,5.0,80.0,8.82,3.0,30.0,28,10.0,17.0,False
26.0,2,2605.92,39.0,33.65,296.13,3.0,63.0,8.8,2.0,24.0,19,11.0,15.0,False
22.0,2,1791.33,34.0,35.82,253.32,3.0,56.0,7.07,2.0,22.0,16,9.0,14.0,False
31.0,2,3686.11,49.0,39.13,379.78,5.0,79.0,9.71,3.0,30.0,25,11.0,17.0,False
23.0,3,1791.33,34.0,35.82,253.32,3.0,56.0,7.07,2.0,22.0,16,9.0,14.0,False
24.0,3,2123.35,34.0,32.63,263.22,3.0,56.0,8.07,2.0,22.0,16,11.0,15.0,False
16.0,2,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
23.0,3,1834.9,35.0,38.54,265.93,3.0,58.0,6.9,2.0,23.0,16,9.0,15.0,False
16.0,2,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
16.0,2,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
16.0,2,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
23.0,3,1916.22,36.0,45.35,294.8,1.0,62.0,6.5,1.0,26.0,13,9.0,18.0,False
23.0,3,1834.9,35.0,38.54,265.93,3.0,58.0,6.9,2.0,23.0,16,9.0,15.0,False
16.0,2,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
23.0,3,1791.33,34.0,35.82,253.32,3.0,56.0,7.07,2.0,22.0,16,9.0,14.0,False
16.0,2,1054.16,24.0,29.28,175.69,1.0,40.0,6.0,1.0,16.0,9,9.0,12.0,False
18.0,2,1551.63,32.0,40.53,250.77,1.0,54.0,6.19,1.0,22.0,11,9.0,16.0,False
18.0,2,1551.63,32.0,40.53,250.77,1.0,54.0,6.19,1.0,22.0,11,9.0,16.0,False
27.0,3,2013.72,37.0,38.84,279.68,3.0,61.0,7.2,2.0,24.0,20,9.0,15.0,False
18.0,3,1176.04,25.0,28.94,184.48,1.0,42.0,6.38,1.0,17.0,10,9.0,12.0,False
18.0,2,1551.63,32.0,40.53,250.77,1.0,54.0,6.19,1.0,22.0,11,9.0,16.0,False
127.0,9,88254.54,265.0,60.45,2309.82,49.0,396.0,38.21,25.0,131.0,108,21.0,36.0,False
25.0,2,2456.25,33.0,21.06,227.43,9.0,51.0,10.8,5.0,18.0,19,12.0,10.0,False
48.0,6,7924.63,83.0,40.82,568.75,7.0,121.0,13.93,4.0,38.0,39,11.0,15.0,False
6.0,0,210.8,8.0,11.95,50.19,3.0,14.0,4.2,2.0,6.0,4,7.0,5.0,False
60.0,1,4976.76,89.0,166.37,909.93,3.0,156.0,5.47,2.0,67.0,57,8.0,49.0,False
22.0,3,936.67,21.0,23.6,148.68,3.0,35.0,6.3,2.0,14.0,15,9.0,10.0,False
22.0,3,936.67,21.0,23.6,148.68,3.0,35.0,6.3,2.0,14.0,15,9.0,10.0,False
20.0,3,750.59,18.0,20.85,125.1,3.0,30.0,6.0,2.0,12.0,13,9.0,9.0,False
21.0,4,2790.22,34.0,20.92,241.58,5.0,55.0,11.55,3.0,21.0,12,11.0,10.0,False
31.0,0,6679.22,56.0,31.23,456.7,11.0,95.0,14.63,6.0,39.0,26,12.0,16.0,False
52.0,3,18105.81,111.0,46.71,919.66,13.0,174.0,19.69,7.0,63.0,44,15.0,24.0,False
6.0,0,109.62,7.0,12.18,36.54,1.0,11.0,3.0,1.0,4.0,3,6.0,4.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
7.0,0,150.57,8.0,16.73,50.19,1.0,14.0,3.0,1.0,6.0,3,6.0,6.0,False
18.0,4,914.37,23.0,33.17,174.17,1.0,41.0,5.25,1.0,18.0,10,7.0,12.0,False
13.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,7,8.0,9.0,False
51.0,2,14362.87,93.0,35.44,713.45,25.0,138.0,20.13,13.0,45.0,44,17.0,19.0,False
15.0,1,252.0,11.0,28.0,84.0,1.0,21.0,3.0,1.0,10.0,8,6.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
12.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,6,8.0,9.0,False
15.0,1,252.0,11.0,28.0,84.0,1.0,21.0,3.0,1.0,10.0,8,6.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
13.0,0,813.86,18.0,21.02,130.8,3.0,32.0,6.22,2.0,14.0,7,8.0,9.0,False
51.0,2,14362.87,93.0,35.44,713.45,25.0,138.0,20.13,13.0,45.0,44,17.0,19.0,False
15.0,1,252.0,11.0,28.0,84.0,1.0,21.0,3.0,1.0,10.0,8,6.0,10.0,False
4.0,0,49.13,5.0,7.86,19.65,1.0,7.0,2.5,1.0,2.0,2,5.0,2.0,False
112.0,6,42656.7,179.0,63.6,1647.14,23.0,280.0,25.9,12.0,101.0,97,20.0,39.0,False
33.0,4,7254.53,71.0,50.04,602.54,7.0,114.0,12.04,4.0,43.0,27,14.0,25.0,False
33.0,5,6040.05,67.0,49.72,548.01,7.0,106.0,11.02,4.0,39.0,26,13.0,23.0,False
38.0,2,8591.51,80.0,46.32,630.85,7.0,124.0,13.62,4.0,44.0,33,13.0,21.0,False
34.0,1,5062.36,63.0,46.62,485.78,5.0,99.0,10.42,3.0,36.0,29,11.0,19.0,False
9.0,0,394.06,14.0,19.46,87.57,1.0,23.0,4.5,1.0,9.0,5,7.0,7.0,False
34.0,4,8344.83,69.0,29.87,499.26,9.0,105.0,16.71,5.0,36.0,28,13.0,14.0,False
24.0,1,2939.56,43.0,38.52,336.51,3.0,70.0,8.74,2.0,27.0,18,11.0,17.0,False
29.0,1,2757.59,39.0,32.82,300.83,5.0,64.0,9.17,3.0,25.0,24,11.0,15.0,False
17.0,1,1200.0,26.0,17.28,144.0,3.0,36.0,8.33,2.0,10.0,14,10.0,6.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
12.0,1,667.33,20.0,26.11,132.0,1.0,33.0,5.06,1.0,13.0,8,7.0,9.0,False
20.0,0,2180.08,45.0,62.53,369.21,1.0,76.0,5.9,1.0,31.0,14,8.0,21.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
28.0,4,3327.5,44.0,44.55,385.0,3.0,77.0,8.64,2.0,33.0,22,11.0,21.0,False
18.0,2,425.45,17.0,40.76,131.69,1.0,31.0,3.23,1.0,14.0,10,6.0,13.0,False
10.0,2,171.53,10.0,20.16,58.81,1.0,17.0,2.92,1.0,7.0,5,5.0,6.0,False
8.0,0,286.8,12.0,17.92,71.7,1.0,20.0,4.0,1.0,8.0,6,6.0,6.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
32.0,3,5829.1,68.0,65.97,620.12,5.0,115.0,9.4,3.0,47.0,20,12.0,30.0,False
23.0,2,525.93,20.0,51.76,165.0,1.0,37.0,3.19,1.0,17.0,13,6.0,16.0,False
23.0,2,639.24,21.0,46.22,171.9,1.0,38.0,3.72,1.0,17.0,13,7.0,16.0,False
31.0,1,3989.43,55.0,44.45,421.11,7.0,85.0,9.47,4.0,30.0,25,12.0,19.0,False
40.0,3,8199.5,76.0,48.52,630.73,7.0,122.0,13.0,4.0,46.0,35,13.0,23.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
16.0,0,1693.64,37.0,48.95,287.92,1.0,62.0,5.88,1.0,25.0,12,8.0,17.0,False
28.0,2,7408.8,55.0,33.51,498.25,9.0,93.0,14.87,5.0,38.0,24,18.0,23.0,False
14.0,2,361.18,15.0,33.72,110.36,1.0,27.0,3.27,1.0,12.0,8,6.0,11.0,False
30.0,2,3425.73,47.0,37.72,359.49,7.0,74.0,9.53,4.0,27.0,24,12.0,17.0,False
24.0,0,1641.93,32.0,32.84,232.19,5.0,50.0,7.07,3.0,18.0,21,11.0,14.0,False
9.0,0,57.06,4.0,14.26,28.53,1.0,9.0,2.0,1.0,5.0,6,4.0,5.0,False
3.0,0,8.0,2.0,8.0,8.0,1.0,4.0,1.0,1.0,2.0,2,2.0,2.0,False
3.0,0,8.0,2.0,8.0,8.0,1.0,4.0,1.0,1.0,2.0,2,2.0,2.0,False
8.0,0,4.0,1.0,16.0,8.0,1.0,4.0,0.5,1.0,3.0,5,1.0,3.0,False
8.0,0,4.0,1.0,16.0,8.0,1.0,4.0,0.5,1.0,3.0,5,1.0,3.0,False
37.0,0,7990.75,130.0,132.09,1027.38,6.0,186.0,7.78,4.0,56.0,35,10.0,36.0,False
15.0,0,1507.89,37.0,51.49,278.63,3.0,60.0,5.41,2.0,23.0,13,8.0,17.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
8.0,0,286.8,12.0,17.92,71.7,1.0,20.0,4.0,1.0,8.0,6,6.0,6.0,False
25.0,0,3446.62,60.0,77.55,516.99,1.0,100.0,6.67,1.0,40.0,17,9.0,27.0,False
22.0,2,491.94,19.0,48.04,153.73,1.0,35.0,3.2,1.0,16.0,12,6.0,15.0,False
32.0,2,3989.43,55.0,44.45,421.11,7.0,85.0,9.47,4.0,30.0,25,12.0,19.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
18.0,1,1864.0,27.0,20.85,197.15,3.0,43.0,9.45,2.0,16.0,15,13.0,11.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
16.0,0,2155.65,38.0,33.04,266.89,5.0,59.0,8.08,3.0,21.0,13,10.0,13.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
19.0,2,3756.37,34.0,13.45,224.74,7.0,52.0,16.71,4.0,18.0,15,13.0,7.0,False
19.0,0,4192.89,39.0,18.76,280.46,7.0,62.0,14.95,4.0,23.0,17,13.0,10.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
9.0,0,355.35,13.0,16.32,76.15,1.0,20.0,4.67,1.0,7.0,6,8.0,6.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
1.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
12.0,0,737.24,21.0,27.26,141.78,1.0,34.0,5.2,1.0,13.0,8,8.0,10.0,False
12.0,2,361.18,15.0,33.72,110.36,1.0,27.0,3.27,1.0,12.0,6,6.0,11.0,False
12.0,0,737.24,21.0,27.26,141.78,1.0,34.0,5.2,1.0,13.0,8,8.0,10.0,False
12.0,2,361.18,15.0,33.72,110.36,1.0,27.0,3.27,1.0,12.0,6,6.0,11.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
20.0,2,458.43,18.0,44.37,142.62,1.0,33.0,3.21,1.0,15.0,11,6.0,14.0,False
10.0,2,171.53,10.0,20.16,58.81,1.0,17.0,2.92,1.0,7.0,5,5.0,6.0,False
28.0,1,3090.09,32.0,23.68,270.51,7.0,59.0,11.42,4.0,27.0,22,11.0,13.0,False
55.0,8,27017.88,98.0,42.1,1066.5,11.0,174.0,25.33,6.0,76.0,43,28.0,42.0,False
5.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
2.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,0,3.0,1.0,False
12.0,1,788.52,17.0,16.68,114.69,3.0,27.0,6.87,2.0,10.0,8,11.0,8.0,False
12.0,1,781.11,25.0,32.53,159.41,1.0,39.0,4.9,1.0,14.0,8,7.0,10.0,False
12.0,2,361.18,15.0,33.72,110.36,1.0,27.0,3.27,1.0,12.0,6,6.0,11.0,False
15.0,0,1210.42,31.0,41.07,222.97,1.0,50.0,5.43,1.0,19.0,11,8.0,14.0,False
12.0,0,634.56,15.0,14.28,95.18,3.0,25.0,6.67,2.0,10.0,8,8.0,6.0,False
6.0,0,134.92,8.0,14.99,44.97,1.0,13.0,3.0,1.0,5.0,4,6.0,5.0,False
14.0,1,975.5,20.0,24.97,156.08,3.0,35.0,6.25,2.0,15.0,11,10.0,12.0,False
23.0,1,5407.39,47.0,25.72,372.92,9.0,76.0,14.5,5.0,29.0,20,15.0,15.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
18.0,0,1933.99,41.0,55.66,328.09,1.0,69.0,5.89,1.0,28.0,13,8.0,19.0,False
16.0,2,393.02,16.0,37.21,120.93,1.0,29.0,3.25,1.0,13.0,9,6.0,12.0,False
10.0,2,171.53,10.0,20.16,58.81,1.0,17.0,2.92,1.0,7.0,5,5.0,6.0,False
8.0,1,242.16,11.0,12.65,55.35,1.0,16.0,4.38,1.0,5.0,5,7.0,4.0,False
5.0,0,85.59,6.0,9.51,28.53,1.0,9.0,3.0,1.0,3.0,2,6.0,3.0,False
16.0,0,1693.64,37.0,48.95,287.92,1.0,62.0,5.88,1.0,25.0,12,8.0,17.0,False
14.0,2,361.18,15.0,33.72,110.36,1.0,27.0,3.27,1.0,12.0,8,6.0,11.0,False
10.0,2,171.53,10.0,20.16,58.81,1.0,17.0,2.92,1.0,7.0,5,5.0,6.0,False
38.0,6,5576.53,51.0,26.52,384.59,7.0,80.0,14.5,4.0,29.0,29,14.0,14.0,False
18.0,0,1671.27,39.0,54.15,300.83,1.0,64.0,5.56,1.0,25.0,13,8.0,18.0,False
13.0,2,393.02,16.0,37.21,120.93,1.0,29.0,3.25,1.0,13.0,6,6.0,12.0,False
15.0,0,1162.0,29.0,39.43,214.05,1.0,48.0,5.43,1.0,19.0,10,8.0,14.0,False
16.0,2,393.02,16.0,37.21,120.93,1.0,29.0,3.25,1.0,13.0,9,6.0,12.0,False
14.0,2,368.0,15.0,23.0,92.0,1.0,23.0,4.0,1.0,8.0,8,8.0,8.0,False
14.0,0,654.97,20.0,16.5,103.96,5.0,29.0,6.3,3.0,9.0,12,7.0,5.0,False
10.0,1,564.06,19.0,24.35,117.21,1.0,30.0,4.81,1.0,11.0,6,7.0,8.0,False
13.0,1,826.58,22.0,24.76,143.06,1.0,35.0,5.78,1.0,13.0,8,8.0,9.0,False
11.0,1,513.99,17.0,20.56,102.8,1.0,27.0,5.0,1.0,10.0,7,7.0,7.0,False
7.0,0,135.0,7.0,6.67,30.0,3.0,10.0,4.5,2.0,3.0,5,6.0,2.0,False
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,False
3.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,False
4.0,0,54.0,5.0,13.5,27.0,1.0,9.0,2.0,1.0,4.0,2,4.0,4.0,False
4.0,0,54.0,5.0,13.5,27.0,1.0,9.0,2.0,1.0,4.0,2,4.0,4.0,False
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,False
4.0,0,54.0,5.0,13.5,27.0,1.0,9.0,2.0,1.0,4.0,2,4.0,4.0,False
7.0,0,392.63,14.0,23.07,95.18,1.0,25.0,4.13,1.0,11.0,4,6.0,8.0,False
4.0,0,54.0,5.0,13.5,27.0,1.0,9.0,2.0,1.0,4.0,2,4.0,4.0,False
8.0,0,424.04,16.0,24.92,102.8,1.0,27.0,4.13,1.0,11.0,5,6.0,8.0,False
8.0,0,479.73,16.0,23.69,106.61,1.0,28.0,4.5,1.0,12.0,5,6.0,8.0,False
8.0,0,479.73,16.0,23.69,106.61,1.0,28.0,4.5,1.0,12.0,5,6.0,8.0,False
45.0,3,8842.33,58.0,20.7,427.85,11.0,89.0,20.67,6.0,31.0,37,16.0,12.0,False
19.0,2,1078.92,24.0,33.6,190.4,3.0,41.0,5.67,2.0,17.0,11,10.0,15.0,False
7.0,0,157.4,9.0,12.85,44.97,3.0,13.0,3.5,2.0,4.0,5,7.0,4.0,False
7.0,0,119.59,8.0,13.29,39.86,3.0,12.0,3.0,2.0,4.0,5,6.0,4.0,False
7.0,0,157.4,9.0,12.85,44.97,3.0,13.0,3.5,2.0,4.0,5,7.0,4.0,False
